episode,step_in_ep,global_step,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,distance
0,0,0,-0.4038858115673065,-0.0013493606820702553,0.6826910376548767,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7777519822120667
0,1,1,-0.3651595711708069,0.030704129487276077,0.7032159566879272,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7779425978660583
0,2,2,-0.30999675393104553,0.057347144931554794,0.7262436151504517,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7724008560180664
0,3,3,-0.23830945789813995,0.07483633607625961,0.7470000386238098,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7588775157928467
0,4,4,-0.1562492698431015,0.07352466881275177,0.7603169083595276,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7345929145812988
0,5,5,-0.0695534273982048,0.051339682191610336,0.7620925903320312,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.698802649974823
0,6,6,0.010926266200840473,0.010638576000928879,0.7504416108131409,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.6543676257133484
0,7,7,0.07718881219625473,-0.043711572885513306,0.7260184288024902,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.6041391491889954
0,8,8,0.1247473955154419,-0.10587968677282333,0.6901218891143799,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.5498115420341492
0,9,9,0.15311123430728912,-0.17142069339752197,0.6438955068588257,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.4918713867664337
0,10,10,0.16660532355308533,-0.2328842133283615,0.5887196063995361,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.4320695400238037
0,11,11,0.16991935670375824,-0.28521600365638733,0.5264224410057068,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.3718304932117462
0,12,12,0.1649085134267807,-0.326765775680542,0.45908433198928833,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.3121275007724762
0,13,13,0.15344282984733582,-0.35645368695259094,0.38890933990478516,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.2543576955795288
0,14,14,0.13670523464679718,-0.37397798895835876,0.31812015175819397,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.20069916546344757
0,15,15,0.11619101464748383,-0.37948688864707947,0.24908624589443207,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.15536154806613922
0,16,16,0.09467656910419464,-0.3760261833667755,0.18840321898460388,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.12870335578918457
0,17,17,0.07617282122373581,-0.3666434586048126,0.13902217149734497,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.1227453276515007
0,18,18,0.06311503797769547,-0.35596540570259094,0.12076660990715027,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.12255335599184036
0,19,19,0.06933002918958664,-0.34604838490486145,0.12097981572151184,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.11151912808418274
0,20,20,0.07703529298305511,-0.33355775475502014,0.12950870394706726,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.09490732103586197
0,21,21,0.08711612969636917,-0.31845182180404663,0.14107269048690796,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.07441800087690353
0,22,22,0.09365362673997879,-0.30352509021759033,0.15051962435245514,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05646196007728577
0,23,23,0.0989384576678276,-0.29073548316955566,0.15585529804229736,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.04201297089457512
0,24,24,0.10237900167703629,-0.28077781200408936,0.15934593975543976,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.031286925077438354
0,25,25,-0.3859095573425293,0.11299706250429153,0.6805588603019714,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.7453956007957458
1,0,26,-0.3537757694721222,0.14022862911224365,0.6966499090194702,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.7587383389472961
1,1,27,-0.29858508706092834,0.1570873111486435,0.7202783823013306,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.7666102647781372
1,2,28,-0.2301495224237442,0.15483644604682922,0.7439410090446472,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.7653005123138428
1,3,29,-0.15792368352413177,0.13328668475151062,0.7620130777359009,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.7549533843994141
1,4,30,-0.09017785638570786,0.09481460601091385,0.7716937065124512,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.7366960048675537
1,5,31,-0.030792424455285072,0.0407940149307251,0.7708783745765686,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.7096312046051025
1,6,32,0.016392258927226067,-0.026036594063043594,0.757666826248169,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.6731204986572266
1,7,33,0.047611091285943985,-0.1006460189819336,0.7310239672660828,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.6274597644805908
1,8,34,0.060239508748054504,-0.17597204446792603,0.6917971968650818,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.5743110775947571
1,9,35,0.05679471418261528,-0.2459878921508789,0.6413962244987488,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.5155225992202759
1,10,36,0.04437613487243652,-0.305621474981308,0.5816481709480286,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.45361700654029846
1,11,37,0.026495065540075302,-0.352784663438797,0.5146358013153076,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.38988152146339417
1,12,38,0.005536811426281929,-0.3864589035511017,0.4426443874835968,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.3254689872264862
1,13,39,-0.01660979352891445,-0.4061787724494934,0.36798256635665894,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.261605829000473
1,14,40,-0.03729012608528137,-0.4120514988899231,0.293209433555603,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.2003668248653412
1,15,41,-0.05566234886646271,-0.40488702058792114,0.22097401320934296,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.1451120227575302
1,16,42,-0.0715901255607605,-0.3879983425140381,0.15599648654460907,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.1056995689868927
1,17,43,-0.08177585154771805,-0.3692202866077423,0.11943122744560242,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.09046680480241776
1,18,44,-0.0813073217868805,-0.35118505358695984,0.11949324607849121,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.07359381765127182
1,19,45,-0.08046383410692215,-0.3323042690753937,0.11990489065647125,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.0564468652009964
1,20,46,-0.08022290468215942,-0.3171486556529999,0.12021759897470474,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.043954066932201385
1,21,47,-0.0791352167725563,-0.306498646736145,0.12029686570167542,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.03598176687955856
1,22,48,-0.07729070633649826,-0.2981933355331421,0.12014126777648926,-0.059675730764865875,-0.2840995192527771,0.14065110683441162,0.030488956719636917
1,23,49,-0.05587390810251236,0.009729156270623207,0.7587464451789856,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.6114975810050964
2,0,50,-0.019556675106287003,0.019138623028993607,0.7572300434112549,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.612801730632782
2,1,51,0.05192362517118454,0.018765565007925034,0.7504939436912537,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.6152160167694092
2,2,52,0.13990992307662964,0.00019931327551603317,0.7276049852371216,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.6133889555931091
2,3,53,0.22299841046333313,-0.036974016577005386,0.6869441270828247,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.6060892343521118
2,4,54,0.2860492765903473,-0.08720012754201889,0.6348859667778015,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.594147264957428
2,5,55,0.32853591442108154,-0.1458730697631836,0.5738035440444946,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.5779871940612793
2,6,56,0.3505355417728424,-0.2082585096359253,0.5049802660942078,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.5578914880752563
2,7,57,0.352338582277298,-0.26944249868392944,0.43015384674072266,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.5344935655593872
2,8,58,0.33500969409942627,-0.32443472743034363,0.35158106684684753,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.5085766911506653
2,9,59,0.30084824562072754,-0.3688036799430847,0.27173087000846863,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.4811209738254547
2,10,60,0.25328028202056885,-0.3989783823490143,0.19331972301006317,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.45324641466140747
2,11,61,0.1971316933631897,-0.4134204685688019,0.13129140436649323,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.42620107531547546
2,12,62,0.14308737218379974,-0.4188823699951172,0.12050141394138336,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.40113380551338196
2,13,63,0.09111012518405914,-0.42605623602867126,0.120305135846138,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.38382020592689514
2,14,64,0.0562395378947258,-0.42317503690719604,0.12124722450971603,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.36852043867111206
2,15,65,0.02586117945611477,-0.4136843681335449,0.12125031650066376,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.3507961630821228
2,16,66,0.0005374312167987227,-0.40080973505973816,0.12096016854047775,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.33278095722198486
2,17,67,-0.018620869144797325,-0.3863096833229065,0.12034500390291214,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.3155050277709961
2,18,68,-0.03307304158806801,-0.37076717615127563,0.12080204486846924,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.2984265685081482
2,19,69,-0.043705057352781296,-0.3545338213443756,0.12094077467918396,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.28148114681243896
2,20,70,-0.052192725241184235,-0.33737343549728394,0.12098973244428635,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.26403284072875977
2,21,71,-0.05915064737200737,-0.31979531049728394,0.12098696827888489,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.24643951654434204
2,22,72,-0.06465525180101395,-0.3021109998226166,0.1209230124950409,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.2289351522922516
2,23,73,-0.06893846392631531,-0.28430646657943726,0.12073923647403717,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.21145805716514587
2,24,74,-0.07181327044963837,-0.26547807455062866,0.12047269940376282,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.1930626481771469
2,25,75,-0.07467610388994217,-0.24550092220306396,0.12024886161088943,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.17367351055145264
2,26,76,-0.076689213514328,-0.22495082020759583,0.11978276073932648,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.1538984626531601
2,27,77,-0.08083204925060272,-0.2073708176612854,0.11978334933519363,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.1374061405658722
2,28,78,-0.0833815485239029,-0.1945471614599228,0.12058383971452713,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.12535490095615387
2,29,79,-0.08374343812465668,-0.18367108702659607,0.12107614427804947,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.11500570178031921
2,30,80,-0.0820881798863411,-0.17222650349140167,0.12089311331510544,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.10403119772672653
2,31,81,-0.0802198275923729,-0.16410058736801147,0.12081574648618698,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.09616903215646744
2,32,82,-0.07919830828905106,-0.16343003511428833,0.1210075095295906,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.09529321640729904
2,33,83,-0.07880161702632904,-0.16330111026763916,0.1210230141878128,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.095096655189991
2,34,84,-0.07812874764204025,-0.16354410350322723,0.12095291912555695,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.09522604942321777
2,35,85,-0.07776819169521332,-0.16363975405693054,0.12094394117593765,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.09525587409734726
2,36,86,-0.07729711383581161,-0.16373366117477417,0.12092473357915878,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.0952707827091217
2,37,87,-0.07706792652606964,-0.16376906633377075,0.12090890109539032,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.09527159482240677
2,38,88,-0.07686234265565872,-0.1638309359550476,0.12089885771274567,-0.06164930388331413,-0.07548872381448746,0.15324345231056213,0.09529929608106613
