episode,step_in_ep,global_step,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,distance
0,0,0,-0.40247011184692383,0.010233421809971333,0.6839388012886047,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7814596891403198
0,1,1,-0.3565829396247864,0.0502496175467968,0.7069596648216248,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7826565504074097
0,2,2,-0.29258623719215393,0.07711109519004822,0.7302855253219604,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7741627097129822
0,3,3,-0.21831880509853363,0.08753958344459534,0.7483367919921875,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7564486861228943
0,4,4,-0.13950388133525848,0.07988860458135605,0.7584067583084106,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.7298803329467773
0,5,5,-0.06035896763205528,0.05323851481080055,0.7582521438598633,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.6939504146575928
0,6,6,0.013532235287129879,0.008628190495073795,0.7455432415008545,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.6487308740615845
0,7,7,0.07975511252880096,-0.048162683844566345,0.7184745669364929,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.5953842997550964
0,8,8,0.13453911244869232,-0.11009795218706131,0.6771504282951355,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.5364590287208557
0,9,9,0.17602628469467163,-0.1713908612728119,0.6234651207923889,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.4742112457752228
0,10,10,0.20434334874153137,-0.22802552580833435,0.559597373008728,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.41002124547958374
0,11,11,0.21975883841514587,-0.2762051522731781,0.49205222725868225,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.34889382123947144
0,12,12,0.22700023651123047,-0.3127857446670532,0.4231378138065338,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.29225489497184753
0,13,13,0.22607435286045074,-0.33997949957847595,0.3545990288257599,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.24062763154506683
0,14,14,0.21885590255260468,-0.35743486881256104,0.28746283054351807,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.19525675475597382
0,15,15,0.20578554272651672,-0.36589515209198,0.22310671210289001,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.15871751308441162
0,16,16,0.18778753280639648,-0.36581286787986755,0.16240273416042328,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.13516102731227875
0,17,17,0.16679632663726807,-0.3600442111492157,0.11280450969934464,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.12886857986450195
0,18,18,0.14721480011940002,-0.35864686965942383,0.11795339733362198,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.11913389712572098
