episode,step_in_ep,global_step,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,distance
0,64,64,0.08300594240427017,-0.2974490821361542,0.1537795066833496,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05577511712908745
0,65,65,0.083018958568573,-0.2976797819137573,0.153908371925354,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05594092980027199
0,66,66,0.08302968740463257,-0.29789280891418457,0.15402986109256744,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.056095171719789505
0,67,67,0.08303886651992798,-0.2980898320674896,0.15414467453956604,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0562385618686676
0,68,68,0.08304677903652191,-0.29827210307121277,0.15425246953964233,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.056371867656707764
0,69,69,0.08305369317531586,-0.29844123125076294,0.15435366332530975,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.056496117264032364
0,70,70,0.08305946737527847,-0.2985980212688446,0.1544487029314041,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05661189928650856
0,71,71,0.08306464552879333,-0.2987436354160309,0.1545376479625702,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.056719787418842316
0,72,72,0.08306920528411865,-0.2988786995410919,0.15462087094783783,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05682019889354706
0,73,73,0.0830732062458992,-0.2990044057369232,0.15469881892204285,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05691397562623024
0,74,74,0.08307667076587677,-0.299121230840683,0.15477131307125092,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057001471519470215
0,75,75,0.08307995647192001,-0.29922986030578613,0.15483908355236053,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05708293616771698
0,76,76,0.08308269083499908,-0.29933100938796997,0.15490247309207916,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057159099727869034
0,77,77,0.08308535069227219,-0.29942524433135986,0.15496161580085754,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05723011866211891
0,78,78,0.08308762311935425,-0.2995128035545349,0.15501655638217926,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057296331971883774
0,79,79,0.083089679479599,-0.29959431290626526,0.1550675928592682,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057358112186193466
0,80,80,0.08309155702590942,-0.29967015981674194,0.15511545538902283,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0574156753718853
0,81,81,0.08309327065944672,-0.29974085092544556,0.15515972673892975,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0574694462120533
0,82,82,0.08309473842382431,-0.29980671405792236,0.15520115196704865,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057519663125276566
0,83,83,0.08309625834226608,-0.29986777901649475,0.15523947775363922,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05756619945168495
0,84,84,0.08309761434793472,-0.2999248206615448,0.155275359749794,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05760974436998367
0,85,85,0.08309890329837799,-0.299978107213974,0.15530888736248016,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057650450617074966
0,86,86,0.08310003578662872,-0.30002743005752563,0.1553398072719574,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05768820643424988
0,87,87,0.08310108631849289,-0.30007362365722656,0.15536895394325256,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05772358924150467
0,88,88,0.0831018015742302,-0.3001166880130768,0.15539583563804626,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05775676667690277
0,89,89,0.08310265094041824,-0.3001565635204315,0.15542085468769073,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05778739973902702
0,90,90,0.08310350030660629,-0.30019354820251465,0.15544405579566956,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0578158013522625
0,91,91,0.08310430496931076,-0.300228089094162,0.15546545386314392,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05784235894680023
0,92,92,0.08310504257678986,-0.3002602159976959,0.15548567473888397,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057867053896188736
0,93,93,0.08310577273368835,-0.30029019713401794,0.15550436079502106,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05789009854197502
0,94,94,0.08310632407665253,-0.30031806230545044,0.15552175045013428,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05791160464286804
0,95,95,0.08310680836439133,-0.3003440201282501,0.15553805232048035,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057931650429964066
0,96,96,0.0831073746085167,-0.300368070602417,0.15555304288864136,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.057950180023908615
0,97,97,0.0831078514456749,-0.3003905117511749,0.1555671989917755,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05796749144792557
0,98,98,0.08310839533805847,-0.3004114329814911,0.15558013319969177,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05798359960317612
0,99,99,0.08310876041650772,-0.30043113231658936,0.15559250116348267,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05799884349107742
0,100,100,0.08310911804437637,-0.3004491329193115,0.15560388565063477,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05801275372505188
0,101,101,0.0831095352768898,-0.30046603083610535,0.15561442077159882,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0580257810652256
0,102,102,0.08310982584953308,-0.30048173666000366,0.15562406182289124,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05803796276450157
0,103,103,0.08311010152101517,-0.30049630999565125,0.15563324093818665,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05804924666881561
0,104,104,0.0831104964017868,-0.3005099892616272,0.1556418240070343,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05805976688861847
0,105,105,0.08311063051223755,-0.3005226254463196,0.15564961731433868,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0580696240067482
0,106,106,0.08311095088720322,-0.3005344867706299,0.15565694868564606,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05807877331972122
0,107,107,0.08311118185520172,-0.30054545402526855,0.15566372871398926,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058087270706892014
0,108,108,0.08311139047145844,-0.3005557060241699,0.1556701511144638,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058095209300518036
0,109,109,0.08311162143945694,-0.3005652129650116,0.1556759774684906,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0581025630235672
0,110,110,0.08311174064874649,-0.30057409405708313,0.1556815505027771,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058109477162361145
0,111,111,0.08311199396848679,-0.30058223009109497,0.1556866616010666,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05811573565006256
0,112,112,0.08311209827661514,-0.30058982968330383,0.15569135546684265,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05812165513634682
0,113,113,0.08311231434345245,-0.30059731006622314,0.15569595992565155,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058127425611019135
0,114,114,0.08311236649751663,-0.30060380697250366,0.15570004284381866,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05813250318169594
0,115,115,0.08311261981725693,-0.3006100356578827,0.15570376813411713,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058137279003858566
0,116,116,0.08311270922422409,-0.30061575770378113,0.15570731461048126,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05814173445105553
0,117,117,0.08311285823583603,-0.30062106251716614,0.1557106226682663,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05814582481980324
0,118,118,0.08311294764280319,-0.30062606930732727,0.155713751912117,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05814971774816513
0,119,119,0.08311309665441513,-0.3006305992603302,0.15571673214435577,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058153185993433
0,120,120,0.0831131637096405,-0.3006350100040436,0.15571947395801544,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05815662071108818
0,121,121,0.08311312645673752,-0.3006390333175659,0.15572187304496765,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05815981701016426
0,122,122,0.08311331272125244,-0.30064278841018677,0.1557241976261139,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05816267430782318
0,123,123,0.08311319351196289,-0.3006463050842285,0.15572631359100342,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05816551297903061
0,124,124,0.08311338722705841,-0.30064958333969116,0.1557285040616989,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05816797539591789
0,125,125,0.08311334997415543,-0.30065247416496277,0.15573012828826904,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05817028507590294
0,126,126,0.08311352133750916,-0.300655335187912,0.15573185682296753,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058172449469566345
0,127,127,0.08311369270086288,-0.3006579875946045,0.1557333618402481,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05817445367574692
0,128,128,0.08311378210783005,-0.3006601929664612,0.15573497116565704,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05817612260580063
0,129,129,0.08311376720666885,-0.300662636756897,0.15573643147945404,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05817805975675583
0,130,130,0.08311376720666885,-0.3006647825241089,0.1557377427816391,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05817975476384163
0,131,131,0.08311384171247482,-0.3006666302680969,0.1557389199733734,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05818116292357445
0,132,132,0.08311376720666885,-0.30066853761672974,0.15574003756046295,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05818271264433861
0,133,133,0.08311382681131363,-0.3006701171398163,0.1557409018278122,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0581839345395565
0,134,134,0.0831136703491211,-0.30067169666290283,0.15574201941490173,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05818525329232216
0,135,135,0.08311381936073303,-0.3006731867790222,0.15574286878108978,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058186352252960205
0,136,136,0.08311371505260468,-0.3006746768951416,0.15574386715888977,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.0581875741481781
0,137,137,0.0831139087677002,-0.3006759583950043,0.15574464201927185,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058188483119010925
0,138,138,0.08311385661363602,-0.3006771504878998,0.155745267868042,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058189455419778824
0,139,139,0.08311384916305542,-0.30067819356918335,0.1557459533214569,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058190278708934784
0,140,140,0.08311385661363602,-0.3006792366504669,0.15574650466442108,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819110572338104
0,141,141,0.08311394602060318,-0.3006802201271057,0.15574727952480316,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819182097911835
0,142,142,0.08311397582292557,-0.3006809651851654,0.15574762225151062,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819239839911461
0,143,143,0.08311403542757034,-0.30068182945251465,0.15574829280376434,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058193035423755646
0,144,144,0.08311399072408676,-0.30068260431289673,0.15574873983860016,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819367617368698
0,145,145,0.0831138864159584,-0.3006831705570221,0.1557488888502121,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819419398903847
0,146,146,0.0831138864159584,-0.30068373680114746,0.15574906766414642,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819465219974518
0,147,147,0.08311379700899124,-0.3006843030452728,0.1557495892047882,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819513648748398
0,148,148,0.08311378955841064,-0.3006848394870758,0.15574969351291656,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.058195579797029495
0,149,149,0.08311376720666885,-0.30068525671958923,0.15575011074543,0.1147996261715889,-0.25207456946372986,0.16019657254219055,0.05819590762257576
0,150,150,0.08311374485492706,-0.3006858825683594,0.15575039386749268,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.09031518548727036
0,151,151,0.06049893796443939,-0.3036460280418396,0.16247659921646118,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.0737544447183609
0,152,152,0.0514996200799942,-0.3011783957481384,0.16261133551597595,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.06631817668676376
0,153,153,0.039048850536346436,-0.3011811375617981,0.16379369795322418,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.05941573157906532
0,154,154,0.031608328223228455,-0.2989597022533417,0.16494429111480713,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.054128631949424744
0,155,155,0.0241186935454607,-0.29715192317962646,0.16574643552303314,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.05001069977879524
0,156,156,0.018495896831154823,-0.2950359284877777,0.16693773865699768,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04660763964056969
0,157,157,0.013420328497886658,-0.2931622564792633,0.1677858978509903,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04415738582611084
0,158,158,0.009331408888101578,-0.29143133759498596,0.1688888967037201,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04224361479282379
0,159,159,0.005781205836683512,-0.28993767499923706,0.16973042488098145,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04097235947847366
0,160,160,0.0028384109027683735,-0.28867945075035095,0.17070667445659637,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04007578268647194
0,161,161,0.00032461946830153465,-0.2876476049423218,0.17150092124938965,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.03956937789916992
0,162,162,-0.0017817290499806404,-0.28684383630752563,0.17235392332077026,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.03929923102259636
0,163,163,-0.0035640946589410305,-0.28623828291893005,0.17308367788791656,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.03924852982163429
0,164,164,-0.005060349125415087,-0.2858237028121948,0.1738296002149582,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.03933503478765488
0,165,165,-0.006316939368844032,-0.28556907176971436,0.1744905263185501,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.039537861943244934
0,166,166,-0.007368840277194977,-0.28546205163002014,0.17514465749263763,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.039816152304410934
0,167,167,-0.008244897238910198,-0.28547608852386475,0.17573761940002441,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.040153324604034424
0,168,168,-0.008973877876996994,-0.2855968773365021,0.17631296813488007,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04052967578172684
0,169,169,-0.009575947187840939,-0.2858027219772339,0.1768413633108139,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04093378782272339
0,170,170,-0.010073399171233177,-0.2860800623893738,0.17734676599502563,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04135618358850479
0,171,171,-0.010480452328920364,-0.2864123284816742,0.17781491577625275,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.041789036244153976
0,172,172,-0.010813584551215172,-0.2867882251739502,0.17825855314731598,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04222762957215309
0,173,173,-0.0110834501683712,-0.2871954143047333,0.1786712408065796,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04266674071550369
0,174,174,-0.011301478371024132,-0.2876254916191101,0.17905999720096588,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04310375079512596
0,175,175,-0.011475666426122189,-0.28806963562965393,0.17942191660404205,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.0435352623462677
0,176,176,-0.011614073067903519,-0.28852155804634094,0.1797613501548767,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.043959472328424454
0,177,177,-0.011722013354301453,-0.28897586464881897,0.18007756769657135,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04437438026070595
0,178,178,-0.011805584654211998,-0.28942766785621643,0.1803729236125946,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04477864131331444
0,179,179,-0.011868789792060852,-0.28987351059913635,0.18064792454242706,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.045171111822128296
0,180,180,-0.011915361508727074,-0.2903105914592743,0.18090443313121796,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04555099830031395
0,181,181,-0.011948442086577415,-0.290736585855484,0.1811424195766449,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04591769352555275
0,182,182,-0.011970596387982368,-0.29114997386932373,0.18136365711688995,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04627086967229843
0,183,183,-0.011983883567154408,-0.291549414396286,0.18156877160072327,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04661015048623085
0,184,184,-0.01199011504650116,-0.29193416237831116,0.1817590743303299,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04693552479147911
0,185,185,-0.011990843340754509,-0.29230377078056335,0.18193519115447998,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.047247134149074554
0,186,186,-0.011986834928393364,-0.29265791177749634,0.1820981651544571,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.047544825822114944
0,187,187,-0.011979424394667149,-0.2929965555667877,0.18224887549877167,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04782902076840401
0,188,188,-0.011969398707151413,-0.29331958293914795,0.18238797783851624,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04809979721903801
0,189,189,-0.011957362294197083,-0.29362770915031433,0.18251638114452362,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.048357874155044556
0,190,190,-0.011943908408284187,-0.2939204275608063,0.1826343536376953,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04860294237732887
0,191,191,-0.011929426342248917,-0.2941989302635193,0.18274302780628204,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04883606731891632
0,192,192,-0.011914290487766266,-0.29446327686309814,0.18284301459789276,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04905734583735466
0,193,193,-0.011898687109351158,-0.29471418261528015,0.1829349547624588,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.04926736280322075
0,194,194,-0.011882909573614597,-0.29495182633399963,0.18301942944526672,0.01231283601373434,-0.25180742144584656,0.18322694301605225,0.049466319382190704
